"day_of_year","time_period","max_tmpf","min_tmpf","avg_tmpf","max_dwpf","min_dwpf","avg_dwpf","max_relh","min_relh","avg_relh","max_wind_knt","min_wind_knt","avg_wind_knt","most_frequent_sky","least_frequent_sky"
"2020-07-15","Day",92.384615,75.682353,84.7918715,59.794118,50.353846,55.9927321,60.564706,28.226154,41.8785161,7.846154,4.764706,6.3476169,"clear","none"
"2020-07-14","Night",73.663636,63.742857,69.640922,61.39,52.136364,55.5852988,79.386667,48.422727,63.4224198,4.5,0.818182,2.7493505,"clear","none"
"2020-07-14","Day",92.361538,74.802353,85.9673031,62.867692,47.676923,55.1300452,58.508235,25.556923,39.3379728,8.384615,4.705882,6.555656,"clear","none"
"2020-07-13","Night",73.409091,65.616364,70.1647274,61.545455,43.772727,54.4889092,75.554545,37.78,60.1296364,4.363636,0.636364,3.0636363,"clear","none"
"2020-07-13","Day",90.623077,80.84,86.0922693,63.4,42.938462,54.2849029,56.169333,20.243077,37.6714843,8.0,5.153846,6.7078754,"clear","none"
"2020-07-12","Night",73.609091,64.7,70.2158181,60.127273,36.845455,53.4037324,78.315833,27.294545,59.389371,4.636364,0.545455,2.819495,"clear","none"
"2020-07-12","Day",94.684615,73.817778,86.7311074,61.271429,31.938462,52.4741514,64.374444,11.705385,35.8311037,9.0,4.5,6.8972528,"clear","shaded"
"2020-07-11","Night",74.963636,65.669091,69.8261211,59.609091,41.690909,54.0240909,71.996364,34.247273,60.4541515,4.818182,1.818182,3.2363636,"clear","none"
"2020-07-11","Day",94.753846,74.927059,85.4137828,58.946154,43.453846,53.3775248,57.332353,19.748462,37.4664662,10.5,5.461538,7.190724,"clear","none"
"2020-07-10","Night",73.718182,62.243636,69.2652728,57.636364,50.118182,53.5505456,74.494545,47.274545,59.6027272,3.818182,1.818182,2.9818182,"clear","none"
"2020-07-10","Day",90.0,76.4,85.2785298,57.661538,42.322222,51.5884272,49.312308,26.168889,34.8497747,8.076923,3.333333,6.215641,"clear","none"
"2020-07-09","Night",77.809091,63.156667,69.2271212,57.883636,47.2,52.9984242,78.935455,39.150909,59.891591,5.25,1.818182,3.2068182,"clear","none"
"2020-07-09","Day",90.353846,70.1725,84.3909423,58.146154,46.069231,53.1852628,58.64625,24.287692,37.9556633,7.615385,4.666667,6.0947115,"clear","none"
"2020-07-08","Night",77.969231,62.18,68.758975,59.1875,47.669231,55.0651277,91.37375,34.436923,65.8706297,6.173913,1.4375,3.0530294,"clear","none"
"2020-07-08","Day",93.276923,70.088235,83.7997521,60.584615,46.007692,55.2452466,59.515882,28.280769,41.6693126,8.153846,5.0,6.581001,"clear","none"
"2020-07-07","Night",77.945455,61.675,68.3409032,59.69375,47.581818,55.1449787,94.150625,38.651818,66.4078131,3.878788,1.363636,2.8428613,"clear","none"
"2020-07-07","Day",97.546154,68.484615,82.8054705,58.483636,46.146154,53.9691393,72.350769,21.749231,44.4123281,7.615385,2.615385,5.8612261,"clear","none"
"2020-07-06","Night",82.727273,59.871429,68.3236641,59.445,45.218182,53.2234339,94.269167,27.318182,64.0838472,4.166667,1.272727,2.8809524,"clear","none"
"2020-07-06","Day",101.010526,70.121739,83.7737597,59.7525,44.730769,53.5629899,73.523333,19.089474,43.4250935,8.076923,3.8125,5.9875103,"clear","none"
"2020-07-05","Night",77.454545,61.090909,67.1227514,59.965882,39.790909,51.7782391,94.296923,28.271818,63.4929817,4.692308,0.818182,2.7675731,"clear","none"
"2020-07-05","Day",102.623077,72.364211,83.6696331,59.253333,38.615385,51.3331503,65.969048,13.117692,39.980442,8.153846,4.842105,6.0667884,"clear","shaded"
"2020-07-04","Night",74.849091,61.308333,66.4619243,58.518333,37.390909,50.0090302,87.528333,29.830909,60.9892877,5.083333,1.636364,2.9772728,"clear","none"
"2020-07-04","Day",89.984615,72.015556,83.0979842,59.572222,40.769231,48.9830684,69.312222,18.927692,36.5241287,8.307692,4.076923,6.4900487,"clear","shaded"
"2020-07-03","Night",73.981818,60.738462,65.6853006,57.107692,46.918182,52.7720419,89.781538,49.233636,66.9682447,5.181818,1.272727,3.2993009,"clear","none"
"2020-07-03","Day",91.906667,71.394118,81.7964246,60.944,40.507692,51.5436823,65.883529,21.827692,41.3550837,9.6,4.529412,6.6864989,"clear","none"
"2020-07-02","Night",71.723077,61.346154,65.7651343,58.264211,52.654545,55.6587989,88.876842,52.098462,73.0551167,5.0,1.388889,3.2756311,"clear","none"
"2020-07-02","Day",88.704615,68.957143,79.9346545,58.969231,39.792308,53.6383624,76.228571,26.703077,47.6747969,6.846154,3.304348,5.7965979,"clear","shaded"
"2020-07-01","Night",73.14,60.013333,66.1058333,60.732727,50.31,55.6903864,83.98625,55.235455,71.746713,4.909091,1.5,3.026515,"clear","none"
"2020-07-01","Day",88.753846,66.282353,81.1582974,61.684615,44.546154,54.7864798,81.380588,27.38,45.9965073,8.076923,3.611111,6.0887858,"clear","none"
"2020-06-30","Night",73.8525,59.357143,66.6464329,60.329091,46.972727,55.3840889,90.756154,46.45,70.4899953,4.363636,1.727273,3.1291459,"clear","none"
"2020-06-30","Day",88.453846,69.88,81.2336094,61.218462,43.869231,55.4694377,76.148696,25.626154,47.3081889,9.230769,4.608696,6.2586372,"clear","none"
"2020-06-29","Night",74.718333,60.026316,67.2620093,60.833333,46.572727,55.5043841,87.794667,47.092727,69.2305905,6.842105,0.818182,3.4749215,"clear","none"
"2020-06-29","Day",91.752308,67.805556,80.5294007,61.66,39.92,54.8492724,67.566842,25.433077,47.6548154,8.894737,4.105263,6.014124,"clear","none"
"2020-06-28","Night",75.985455,60.26,66.9984893,59.9,42.5,54.419422,85.423,34.406364,68.5747947,5.238095,1.909091,3.1830519,"clear","none"
"2020-06-28","Day",90.96,69.22,81.0778176,62.115385,43.316667,53.6272927,63.1355,21.739167,43.8390931,8.923077,3.352941,6.2460635,"clear","none"
"2020-06-27","Night",77.747273,60.042857,67.3586494,59.014545,43.518182,53.1031949,82.627857,32.325455,64.4509675,4.454545,1.363636,2.762987,"clear","shaded"
"2020-06-27","Day",93.198462,66.989474,83.3309742,60.5,38.807692,53.2411366,69.187895,16.539231,41.035251,8.0,4.928571,6.4043957,"clear","shaded"
"2020-06-26","Night",77.0,59.961111,66.4428188,59.629091,37.527273,52.0337467,93.872778,34.681818,64.0849564,5.892857,1.363636,2.8200936,"clear","shaded"
"2020-06-26","Day",95.815385,70.024167,84.0735706,57.661538,30.830769,50.5496152,66.360833,12.941538,37.8641169,7.846154,5.3125,6.7899039,"clear","shaded"
"2020-06-25","Night",71.605455,58.218182,65.876712,60.027778,42.745455,52.5567699,96.040556,38.74,67.0754772,4.181818,1.636364,2.8938829,"clear","shaded"
"2020-06-25","Day",95.876923,70.211765,82.1182558,59.0125,32.076923,50.7765563,70.782941,14.286154,41.8962132,8.153846,4.5,5.9214286,"clear","shaded"
"2020-06-24","Night",71.336364,56.582353,64.4424223,58.629412,34.654545,53.1025542,99.054118,30.159091,71.6940795,4.181818,1.0,3.1380582,"clear","shaded"
"2020-06-24","Day",94.238462,68.9375,80.9313343,60.75,27.269231,51.4367017,77.843125,12.433846,44.3104869,7.846154,4.529412,6.2705146,"clear","shaded"
"2020-06-23","Night",70.245455,56.990909,64.2654459,59.772727,35.118182,53.4035723,95.291538,27.881818,72.1704925,4.923077,1.363636,2.8834008,"clear","shaded"
"2020-06-23","Day",91.4625,71.083333,79.258688,60.230769,35.99375,53.3759045,70.034667,14.70625,48.3035406,7.846154,4.833333,6.2679558,"clear","shaded"
"2020-06-22","Night",73.790909,56.453333,64.2479393,58.75,46.545455,53.7382917,91.626,43.221818,72.3933936,4.272727,1.727273,3.1922727,"clear","shaded"
"2020-06-22","Day",89.069231,67.764286,79.6158061,59.5125,44.96,53.9546547,66.615625,25.828462,46.1388788,7.384615,4.3125,6.0224152,"clear","shaded"
"2020-06-21","Night",78.822222,55.527273,65.7151804,58.6,47.427273,53.6058688,90.178636,40.658333,68.4288145,6.777778,1.090909,3.6405484,"clear","shaded"
"2020-06-21","Day",89.392308,70.607692,79.9573018,59.138095,49.376923,53.7322445,68.501905,25.69,45.0556862,8.538462,3.526316,6.3747929,"clear","shaded"
"2020-06-20","Night",79.230909,57.818182,65.9172062,59.63125,35.785455,50.7921575,95.465,22.347273,64.319393,5.875,1.545455,3.306656,"clear","none"
"2020-06-20","Day",101.555385,66.385714,82.6114369,58.2,27.24375,48.8456206,71.401429,12.307692,39.643188,8.615385,4.777778,6.4846872,"clear","none"
"2020-06-19","Night",74.092727,57.38,65.3118996,60.510526,32.212727,49.9198622,97.851053,25.133636,64.1877112,3.727273,1.454545,2.5101025,"clear","none"
"2020-06-19","Day",96.052857,67.62381,82.7333957,61.579167,27.515385,48.0137567,80.549583,12.726429,38.7942575,8.384615,4.235294,6.2799397,"clear","none"
"2020-06-18","Night",69.145455,58.675,63.4391784,58.123077,40.105455,50.8549289,94.244615,39.012727,68.0189451,4.307692,2.0,2.9313751,"clear","none"
"2020-06-18","Day",90.776923,65.8,79.2002307,59.594118,35.983077,50.1284281,73.561053,18.958462,43.2376718,7.846154,3.894737,5.9306049,"clear","none"
"2020-06-17","Night",74.785714,59.28,63.4750498,58.9,42.525455,51.4543756,95.084615,47.110909,68.3536092,7.285714,1.636364,3.9988846,"clear","none"
"2020-06-17","Day",88.747692,66.642857,77.4485633,60.316667,43.258462,50.3509506,78.028333,24.893077,44.4809651,7.076923,4.428571,6.01337,"clear","none"
"2020-06-16","Night",72.272727,59.392308,63.1410424,60.8,46.090909,53.110926,98.14,48.031818,72.6162278,5.538462,1.727273,3.3015194,"clear","none"
"2020-06-16","Day",91.592308,65.533333,76.4194308,61.485714,45.538462,52.1234173,81.508095,24.226154,49.0684617,7.0,4.095238,5.864189,"clear","none"
"2020-06-15","Night",74.090909,58.685882,63.1810845,60.8875,44.409091,54.5717146,99.456667,48.815455,76.4890516,7.125,1.090909,3.0350601,"clear","none"
"2020-06-15","Day",90.930769,64.072308,77.4973819,61.542105,43.692308,53.3767834,79.237895,23.064615,49.6050921,7.769231,4.263158,6.1431259,"clear","none"
"2020-06-14","Night",74.6,57.18,62.7320619,58.51875,42.354545,53.1974661,96.23,43.867778,74.3530617,4.0625,1.444444,2.7242549,"clear","none"
"2020-06-14","Day",93.915385,68.19375,78.8812226,59.841176,42.030769,51.9339734,72.977647,19.622308,46.0236307,8.230769,4.4375,5.7452318,"clear","none"
"2020-06-13","Night",65.441667,55.7375,60.7507924,59.485,40.6625,51.911516,97.005,42.57,75.7042838,5.5,0.875,2.7628156,"clear","none"
"2020-06-13","Day",89.584615,64.32381,75.4100507,60.322353,42.1,51.2004686,73.348095,20.686923,50.0028474,7.076923,2.857143,5.791196,"clear","none"
"2020-06-12","Night",66.536364,55.854545,61.0010745,59.13,37.772727,51.353441,93.056667,39.737273,73.9152382,5.357143,1.818182,3.4392575,"clear","none"
"2020-06-12","Day",86.469231,66.15625,74.7289183,59.9744,39.153846,50.7877584,74.264,20.695385,50.3288846,7.153846,4.52,5.8897137,"clear","none"
"2020-06-11","Night",67.809091,54.8125,62.0350525,59.508571,35.654545,50.6738503,96.226667,38.834545,70.5202023,4.625,1.181818,2.9705344,"clear","lt_precip"
"2020-06-11","Day",87.492308,60.854545,75.9978454,60.532174,33.238462,49.9569399,84.819091,15.887692,49.5690101,7.0,3.0,5.5072186,"clear","lt_precip"
"2020-06-10","Night",70.790909,56.563636,62.4835726,60.234286,28.945455,49.6065124,98.111579,30.074545,67.3751644,6.681818,0.909091,2.7434532,"clear","lt_precip"
"2020-06-10","Day",94.138462,61.646875,77.3192976,59.82381,23.592857,48.6045028,75.872308,10.405,46.4405106,7.666667,3.153846,5.5374625,"clear","shaded"
"2020-06-09","Night",71.2,55.472727,62.4748633,60.207692,18.963636,50.0923735,94.720952,21.200909,70.527972,7.307692,1.1,3.439801,"clear","none"
"2020-06-09","Day",92.238462,63.771429,77.2957115,60.102353,17.069231,48.1925512,74.908095,8.513846,46.3562222,8.0,4.809524,6.5195254,"clear","none"
"2020-06-08","Night",76.258182,56.56875,63.5179356,57.636364,23.581818,50.3553295,94.372667,35.560909,68.4453826,5.181818,1.363636,3.2639393,"clear","none"
"2020-06-08","Day",90.453846,65.266667,79.2441079,58.283077,13.4,48.0637981,67.962778,9.641667,41.0991251,9.0,5.555556,6.9785258,"clear","none"
"2020-06-07","Night",68.696364,56.841667,61.8062298,58.461538,48.35,53.4278194,93.35,56.44,76.8132101,5.5,0.8,3.4502215,"clear","none"
"2020-06-07","Day",91.987143,63.908333,74.7354721,57.931818,43.802857,52.5432399,74.917727,22.987143,52.7531401,6.923077,4.176471,5.6433883,"clear","shaded"
"2020-06-06","Night",67.345455,56.557143,60.733677,60.490909,50.00625,54.6250427,97.15,71.967273,82.0298514,4.9375,1.818182,3.2072348,"clear","none"
"2020-06-06","Day",82.790769,63.785714,70.618387,60.561111,49.264286,54.7303384,75.991538,37.113846,62.102641,7.461538,2.965517,5.0363815,"clear","shaded"
"2020-06-05","Night",64.7,55.736842,60.2051497,59.434615,48.061818,53.7082537,98.890385,56.497273,80.6008233,4.272727,2.666667,3.6515648,"clear","shaded"
"2020-06-05","Day",83.203077,61.566667,70.9984259,59.733333,46.680952,54.0265249,84.668485,32.003846,59.8990673,8.230769,3.9,5.3809762,"clear","shaded"
"2020-06-04","Night",67.390909,57.827778,60.8766537,57.861111,38.454545,52.1367373,96.057778,41.198182,76.0023089,5.75,2.363636,3.4044083,"clear","none"
"2020-06-04","Day",90.506154,63.72,75.5002853,59.34375,35.327692,51.251033,74.010625,16.876154,49.7558813,8.461538,3.4375,6.1623824,"clear","shaded"
"2020-06-03","Night",68.661818,57.594118,61.6182836,56.529412,38.987273,52.3947676,96.772941,42.589091,75.2399762,6.0,1.545455,3.273061,"clear","none"
"2020-06-03","Day",91.710769,62.825217,77.6020862,58.32,37.023077,50.5259897,78.1905,19.868462,47.1429919,8.153846,3.85,6.4540536,"clear","shaded"
"2020-06-02","Night",65.863636,55.7,60.9294237,56.011111,42.763636,52.2098796,97.48,54.145455,76.2193366,4.611111,1.545455,3.1736125,"clear","none"
"2020-06-02","Day",85.752308,63.891304,77.1567631,56.934783,38.363077,52.2348793,81.36,26.090769,47.8886226,7.538462,4.0,6.0591683,"clear","shaded"
"2020-06-01","Night",62.963636,56.775,60.5040115,58.035294,45.94,52.3215256,99.305,59.214545,77.0932696,3.875,1.272727,2.7702094,"clear","none"
"2020-06-01","Day",81.77,64.885714,76.122779,58.958889,40.069231,51.5256326,75.084286,28.299231,47.721342,8.461538,4.066667,6.2541515,"clear","none"
"2020-05-31","Night",62.927273,55.958333,59.1498582,57.93,40.981818,52.1297423,98.571429,52.135455,80.6485698,4.15,2.0,3.010288,"clear","shaded"
"2020-05-31","Day",83.630769,61.341176,72.9183429,56.566154,38.121538,50.8939078,75.575294,26.469231,53.2603165,7.692308,3.764706,5.8669668,"clear","shaded"
"2020-05-30","Night",62.496364,55.233333,58.8824689,58.23,45.618182,53.1369595,98.21125,57.073636,83.3443893,6.222222,1.6875,3.7615349,"clear","none"
"2020-05-30","Day",80.927692,59.663158,68.2462987,57.923529,42.495385,52.7738252,83.186667,28.945385,63.8394007,7.214286,4.47619,5.9384152,"clear","shaded"
"2020-05-29","Night",63.327273,56.522222,59.1263784,58.7125,50.232727,53.8607062,96.419375,66.158182,84.4178037,6.0,2.090909,3.6327103,"clear","none"
"2020-05-29","Day",83.332308,62.847368,70.7733089,59.82,49.190769,53.6569411,78.801429,36.467692,59.9130265,7.538462,3.611111,5.6439197,"clear","shaded"
"2020-05-28","Night",61.909091,54.009091,58.4893066,57.026316,49.818182,53.1482134,97.958947,74.116364,83.9907804,4.8,1.909091,3.1667441,"clear","none"
"2020-05-28","Day",82.776923,63.885,71.3561904,57.969231,49.184615,53.5408365,72.244444,43.377692,58.0647046,7.3125,4.3,5.8153752,"clear","shaded"
"2020-05-27","Night",64.450909,49.472727,57.847851,56.072727,46.054545,51.417682,90.077778,60.555455,81.1076037,5.521739,1.818182,2.9355578,"clear","none"
"2020-05-27","Day",86.307692,61.291304,70.3937409,56.210769,46.82,52.1966647,78.395517,33.570769,58.1831918,7.2,2.85,5.3899966,"clear","shaded"
"2020-05-26","Night",63.6,48.094444,56.8019374,56.149333,46.554545,50.4034699,95.960556,55.270909,81.0931226,4.846154,1.454545,3.7989834,"clear","none"
"2020-05-26","Day",86.769231,56.661905,67.9564985,54.590667,44.97619,50.1905572,69.347826,28.160769,58.4073866,6.692308,3.285714,5.1412925,"clear","none"
"2020-05-25","Night",64.876364,52.593939,58.213757,54.758182,47.161538,50.714555,98.171212,58.386364,78.1072508,5.846154,1.636364,3.9142155,"clear","none"
"2020-05-25","Day",83.658333,56.807407,69.4082548,55.412308,44.992308,49.3652103,74.23,32.345385,53.4163784,8.25,4.9375,6.7536359,"clear","none"
"2020-05-24","Night",62.218182,51.941667,57.2595734,55.445,33.154545,49.983195,95.513333,35.08,79.5652605,6.095238,0.909091,3.5736089,"clear","none"
"2020-05-24","Day",83.407143,61.504762,69.1634356,55.55625,35.828571,49.1961382,75.6235,19.115714,54.534717,8.714286,4.6,6.2939946,"clear","none"
"2020-05-23","Night",59.333333,49.518182,56.4390813,55.4,34.8,49.7265207,95.317273,46.592727,80.9217181,5.583333,1.454545,3.6309863,"clear","none"
"2020-05-23","Day",81.330769,59.010556,68.4239966,55.940741,31.815385,49.7644206,86.398148,20.411538,58.6731849,7.461538,3.5,5.5143204,"clear","none"
"2020-05-22","Night",64.027273,49.528571,56.4132868,57.436,41.236364,49.8731917,100.0,59.3,80.7213613,4.7,2.071429,3.202961,"clear","none"
"2020-05-22","Day",85.523077,55.139286,67.4767593,58.127778,38.366667,49.7984655,95.884286,31.303846,58.7116267,7.692308,3.785714,5.9611339,"clear","none"
"2020-05-21","Night",62.827273,49.891667,55.9886189,57.676923,42.4,48.7308378,100.0,47.936364,78.787215,6.181818,2.0,4.1782442,"clear","shaded"
"2020-05-21","Day",84.861538,54.264706,66.3197729,58.8,39.028571,46.7984947,81.100588,24.713846,55.4105772,8.571429,2.789474,5.6650986,"clear","shaded"
"2020-05-20","Night",61.558333,51.883333,56.0012819,58.241667,33.945455,48.059523,93.729333,37.655455,76.9618164,8.958333,0.545455,4.9296141,"clear","none"
"2020-05-20","Day",86.893333,59.816667,66.9609883,58.68125,32.48,45.3708573,72.192,15.696667,51.4693681,11.3,3.75,6.9703125,"clear","none"
"2020-05-19","Night",59.3,51.38,56.6154835,57.99,30.581818,49.5848979,96.094167,38.575455,80.323917,7.130435,1.727273,4.5952371,"clear","shaded"
"2020-05-19","Day",83.615385,57.325,66.4446959,58.588889,28.807692,48.1072508,75.2455,16.146154,58.3322497,10.5,4.611111,6.2428504,"clear","shaded"
"2020-05-18","Night",58.606667,52.279487,56.6537081,56.773333,37.272727,51.3444691,97.088571,51.776364,84.3540362,7.4,2.214286,4.2778235,"clear","lt_precip"
"2020-05-18","Day",79.263636,55.153488,66.3639107,58.205556,23.127273,50.4339081,92.452326,13.688182,64.4032391,8.0625,3.777778,5.7573831,"clear","lt_precip"
"2020-05-17","Night",59.898333,52.34375,57.1299182,55.867826,45.65,51.2464513,90.0,77.6275,81.7165099,5.521739,2.818182,3.8434012,"clear","none"
"2020-05-17","Day",75.946154,63.017647,68.7905576,58.55,43.507692,50.5490559,62.9625,47.301538,55.7181447,6.846154,4.7,6.0006528,"clear","none"
"2020-05-16","Night",64.843636,50.745455,56.6872907,56.040667,38.858182,49.7359128,93.555667,39.037273,80.1465125,5.733333,1.545455,3.6964394,"clear","none"
"2020-05-16","Day",83.357143,58.952174,68.1911915,55.553846,37.864286,49.5595156,70.148667,20.580714,56.1268698,7.642857,4.4,6.045774,"clear","none"
"2020-05-15","Night",65.845455,52.718182,57.6056504,55.263636,27.263636,48.094614,92.754667,23.755455,75.0900161,7.0,1.272727,3.4585861,"clear","none"
"2020-05-15","Day",88.175385,57.614286,67.5790863,57.15,24.904615,48.1838645,90.654286,11.121538,57.9498897,11.095238,4.458333,6.1323382,"clear","none"
"2020-05-14","Night",68.818182,50.568889,57.4628587,56.682857,20.327273,46.7076948,99.369,18.293636,74.865361,8.090909,2.0,3.7695022,"clear","none"
"2020-05-14","Day",89.863077,54.62375,67.1339583,57.37619,17.973846,46.9522695,82.092381,8.116154,59.9106959,8.428571,4.0,5.8234762,"clear","shaded"
"2020-05-13","Night",75.474545,50.430769,58.1747611,57.095238,11.423636,45.5191195,97.709048,8.784545,74.4784398,7.090909,2.0,3.8241089,"clear","shaded"
"2020-05-13","Day",88.069231,54.00069,70.331302,58.27619,9.987692,45.3770695,80.991515,5.501538,53.3192413,17.230769,2.121212,6.7176961,"clear","shaded"
"2020-05-12","Night",65.343636,51.765882,57.8398878,56.621429,15.661818,46.0743189,98.174286,18.233636,74.124906,5.941176,0.727273,3.6020349,"clear","none"
"2020-05-12","Day",84.978095,58.826087,71.7997965,59.31,15.493333,45.826333,82.4795,7.866667,48.6964596,13.666667,3.043478,6.4553184,"clear","none"
"2020-05-11","Night",59.789091,53.353846,56.0402343,55.195238,24.481818,46.8806246,95.975,27.840909,77.8836633,7.863636,1.5,3.5464499,"clear","shaded"
"2020-05-11","Day",79.66,56.930435,68.8942704,56.005,16.978571,46.4753097,76.513913,11.872857,54.5270582,7.928571,3.65,6.2105922,"clear","shaded"
"2020-05-10","Night",58.830769,51.472727,55.8171399,54.738462,32.981818,48.5089883,95.374167,51.328333,80.7246148,8.411765,1.083333,4.0088985,"clear","none"
"2020-05-10","Day",76.8,60.547619,66.6670522,58.332143,11.756923,45.9361925,77.670357,13.217692,56.0361245,18.615385,3.875,7.5801484,"clear","none"
"2020-05-09","Night",59.4,50.181818,55.5751696,54.809524,35.445455,49.7769332,100.0,58.802727,82.1997024,4.95,2.095238,3.7005567,"clear","lt_precip"
"2020-05-09","Day",78.815385,57.065217,66.1185706,55.784615,36.681818,50.1403118,95.733478,36.71,60.6838762,7.272727,2.304348,5.3682395,"clear","lt_precip"
"2020-05-08","Night",59.709091,51.610667,55.2321041,55.585185,41.083333,49.2262112,98.945185,63.45,81.4408956,6.25,1.454545,3.6879783,"clear","none"
"2020-05-08","Day",82.3,58.432632,65.6575889,54.029167,42.406667,49.5164805,82.170417,32.303077,60.2472187,6.5,3.421053,5.2591064,"clear","none"
"2020-05-07","Night",60.436364,46.805556,54.2179851,54.788462,38.490909,47.4856362,96.308462,48.915455,80.238982,7.5,1.0,3.4267363,"clear","lt_precip"
"2020-05-07","Day",85.7,52.686667,65.4197118,53.34,39.169231,46.5828316,84.197,24.846923,57.2748293,6.625,4.45,5.5614634,"clear","none"
"2020-05-06","Night",58.65,45.481818,54.1466355,53.019355,36.927273,46.8886022,98.587419,47.11,79.0573442,7.5,0.727273,3.7855503,"clear","none"
"2020-05-06","Day",85.676923,51.216129,65.2759997,52.77,35.146154,45.9146269,84.637857,24.996154,56.4865166,9.375,4.35,6.0526708,"clear","none"
"2020-05-05","Night",61.345455,47.827273,55.6264972,52.33125,35.636364,46.4679848,95.611563,39.970909,74.5157097,6.75,0.818182,3.33733,"clear","none"
"2020-05-05","Day",84.323077,58.637778,67.1095602,53.322727,30.169231,44.9893441,77.893824,16.667692,52.9290383,10.962963,2.923077,5.9889645,"clear","none"
"2020-05-04","Night",60.563636,50.092857,55.8781597,53.392857,34.190909,46.7623905,90.963571,42.966364,75.0423853,5.769231,1.818182,3.0537106,"clear","none"
"2020-05-04","Day",84.253846,55.409524,71.3036864,54.046154,36.054545,46.2780254,75.551429,20.667692,48.3672237,7.916667,2.333333,6.1211004,"clear","none"
"2020-05-03","Night",60.690909,49.259091,56.5291642,49.941667,36.754545,46.5690152,89.844545,45.540909,72.5472259,6.136364,0.777778,2.6080809,"clear","lt_precip"
"2020-05-03","Day",81.892308,53.351351,73.9917199,52.493333,32.907692,43.9160504,84.502703,23.079231,42.3497702,8.5,4.846154,6.488341,"clear","lt_precip"
"2020-05-02","Night",61.554545,46.581818,56.0443287,52.77,32.016364,46.9952737,91.297727,35.18,75.4361637,4.461538,1.545455,2.760472,"clear","none"
"2020-05-02","Day",83.538462,58.24,71.0449787,52.3,28.329231,45.9846218,60.914375,14.911538,47.353669,8.375,4.066667,5.9658868,"clear","none"
"2020-05-01","Night",61.787273,49.5,55.3089098,53.7,27.092727,45.0429534,95.602667,29.491818,73.6185541,5.571429,0.8,3.0888473,"clear","none"
"2020-05-01","Day",85.430769,51.727778,68.4807816,57.592,25.892308,44.8138286,95.505278,13.665385,52.513721,9.307692,4.04,6.0448959,"clear","lt_precip"
"2020-04-30","Night",65.596364,51.007143,56.482373,57.036364,19.689091,42.5631493,91.31,18.41,67.2085234,7.733333,0.909091,4.2252549,"clear","none"
"2020-04-30","Day",84.701176,53.090909,69.6308962,60.133333,12.337647,40.7229053,80.326207,6.763529,45.7953126,9.411765,3.8,6.2945509,"clear","none"
"2020-04-29","Night",66.089091,51.743077,57.1464749,55.954545,16.110909,40.5502852,97.040294,17.139091,63.160693,6.210526,1.090909,3.4770981,"clear","none"
"2020-04-29","Day",85.807692,57.5375,71.9726319,62.014286,10.098261,39.190876,89.62725,6.968696,44.0749482,11.608696,2.55,6.2006701,"clear","none"
"2020-04-28","Night",63.165455,52.185714,57.5010522,56.208333,15.445455,40.7643542,99.581944,17.542727,62.8143195,9.363636,0.818182,4.1772117,"clear","none"
"2020-04-28","Day",83.904615,55.197692,72.3950321,57.753846,9.353333,38.557188,89.094194,7.922667,41.3947119,9.6,4.290323,6.6274637,"clear","none"
"2020-04-27","Night",59.154545,51.390909,55.3995566,55.410526,30.794545,44.1117192,98.098421,39.985455,71.9841633,7.272727,1.0,3.0771929,"clear","none"
"2020-04-27","Day",80.550769,61.964286,71.2035201,53.572222,25.133333,41.3729401,67.938333,17.98,41.6211039,14.733333,3.277778,7.6945177,"clear","none"
"2020-04-26","Night",58.672727,49.08,54.0255908,53.905882,38.870909,46.6449551,99.055882,56.810909,78.6572278,5.363636,1.090909,3.3657619,"clear","shaded"
"2020-04-26","Day",79.846154,58.090476,67.2727586,55.733333,22.208333,44.6508637,85.255556,16.935,51.7310722,11.25,2.814815,5.8552641,"clear","shaded"
"2020-04-25","Night",61.027273,50.247778,54.3995655,51.472727,34.181818,46.1480278,92.38375,37.636364,76.8489708,10.611111,0.636364,3.6726985,"clear","none"
"2020-04-25","Day",82.476923,55.057143,68.07231,51.515385,34.253846,44.1521623,64.837857,22.977692,47.6482259,8.333333,3.928571,6.3788079,"clear","none"
"2020-04-24","Night",58.845455,52.896364,55.033256,53.70625,27.618182,46.0265078,95.889375,32.803636,75.583156,5.25,1.727273,3.0217703,"clear","none"
"2020-04-24","Day",83.307692,57.844167,68.8790064,54.006667,17.223077,43.9162943,75.9475,13.591538,49.2944216,7.076923,3.6,5.7738432,"clear","none"
"2020-04-23","Night",61.172727,51.625,55.243841,53.680952,32.025,46.1511392,95.7895,40.512727,75.3659907,5.96,0.75,3.0407444,"clear","shaded"
"2020-04-23","Day",78.34,57.001379,68.6181868,54.689474,21.9,44.0766317,82.277931,12.35,49.9084004,10.0,2.789474,6.0262209,"clear","none"
"2020-04-22","Night",56.327273,52.409091,54.332031,49.455714,32.936364,44.4437792,87.896364,44.837273,72.0617918,5.818182,0.818182,3.0225276,"clear","none"
"2020-04-22","Day",76.792308,59.966667,69.3167766,48.919,33.476923,44.006497,67.8555,23.010769,45.6003845,8.615385,5.0,6.4092797,"clear","none"
"2020-04-21","Night",57.354545,51.053846,54.8483565,49.6,34.263636,44.0196457,93.878462,46.230909,69.7039808,7.533333,0.545455,3.3037529,"clear","none"
"2020-04-21","Day",82.069231,57.933333,68.4713762,50.566667,29.118333,41.7578119,70.904583,18.8725,45.64583,9.4,3.615385,6.2275962,"clear","none"
